"","Customer.Subtype","Avg.size.household","Avg.age","Customer.main.type","Married","Living.together","Other.relation","Singles","Household.without.children","Household.with.children","High.status","Entrepreneur","Farmer","Middle.management","Skilled.labourers","Unskilled.labourers","Rented.house","Home.owners","1.car","2.cars","No.car","National.Health.Service","Private.health.insurance","Income.less.then.30K","Income.in.30.45K","Income.in.45.75K","Income.in.75.122K","Income.more.then.123K","Purchasing.power.class","Cont.private.third.party.insr","Cont.car.pol","Cont.boat.pol","Num.of.private.third.party.insur","Number.of.boat.pol","Num.of.mobile.home.policies","Other.contribution","Number.of.other.policies"
"1228",33,3,4,8,5,1,3,0,5,4,0,0,4,4,0,1,2,7,6,1,3,7,2,1,8,0,0,0,3,2,6,0,1,0,"0",3,1
"1229",38,3,4,9,9,0,0,0,4,5,2,0,0,2,2,4,9,0,7,0,2,4,5,0,9,0,0,0,4,0,6,0,0,0,"0",0,0
"1230",5,2,3,1,5,1,4,3,2,5,3,1,0,1,4,2,3,6,6,1,3,6,3,3,5,1,2,0,3,0,6,0,0,0,"0",0,0
"1231",29,1,5,7,4,0,5,7,1,1,0,0,0,0,5,4,8,1,4,0,5,7,2,5,4,1,0,0,3,0,0,0,0,0,"0",0,0
"1232",11,2,3,3,5,1,4,3,4,2,1,1,2,4,3,1,2,7,5,1,4,7,2,5,3,2,0,0,6,2,0,0,1,0,"0",0,0
"1233",3,3,4,1,9,0,0,0,6,3,4,0,2,2,0,2,0,9,7,2,0,2,7,0,0,4,5,0,6,0,0,0,0,0,"0",0,0
"1234",2,2,4,1,7,0,2,2,5,3,0,0,0,2,7,0,5,4,9,0,0,9,0,5,4,0,0,0,6,2,0,0,1,0,"0",0,0
"1235",2,3,4,1,6,0,3,3,2,5,6,2,0,1,1,0,3,6,6,2,1,3,6,3,1,4,1,2,6,2,0,0,1,0,"0",0,0
"1236",40,3,3,10,6,0,3,3,2,4,0,0,7,2,0,0,0,9,5,2,3,4,5,6,3,0,0,0,3,2,0,0,1,0,"0",0,0
"1237",3,3,3,1,7,0,2,2,4,4,5,0,0,3,1,1,2,7,5,4,0,5,4,0,3,4,2,0,6,0,0,0,0,0,"0",5,1
"1238",24,2,2,5,3,4,2,1,7,1,0,0,0,4,2,3,7,2,4,1,4,9,0,3,5,2,0,0,2,2,0,0,1,0,"0",0,0
"1239",33,3,3,8,7,0,2,2,3,5,0,0,3,0,3,3,3,6,5,2,3,7,2,5,4,0,0,0,3,0,0,0,0,0,"0",0,0
"1240",11,3,4,3,9,0,0,0,6,3,4,0,0,4,0,3,4,6,9,0,0,6,4,3,4,4,0,0,7,0,6,0,0,0,"0",0,0
"1241",30,1,6,7,2,0,7,7,2,1,2,2,2,1,2,2,7,2,3,0,6,6,3,7,0,2,0,0,2,2,0,0,1,0,"0",0,0
"1242",33,4,2,8,7,0,2,0,0,9,3,0,0,2,3,3,2,7,6,3,0,6,3,4,4,2,0,0,3,0,5,0,0,0,"0",0,0
"1243",25,2,5,6,5,1,4,4,3,2,1,0,0,6,1,2,8,1,6,1,3,4,5,5,3,1,2,0,1,2,6,0,1,0,"0",3,1
"1244",29,2,3,7,5,1,4,3,3,3,1,1,1,4,2,2,2,7,5,1,4,7,2,3,3,3,0,0,3,0,5,0,0,0,"0",0,0
"1245",27,2,4,6,5,1,4,3,6,0,4,2,0,2,1,1,6,3,5,1,3,5,4,3,2,3,2,1,1,0,0,0,0,0,"0",0,0
"1246",33,2,3,8,7,2,0,0,5,4,2,0,0,2,5,2,0,9,4,4,2,6,3,2,5,3,0,0,3,0,0,0,0,0,"0",0,0
"1247",33,3,3,8,7,1,1,1,4,4,2,1,1,1,4,2,2,7,4,4,2,7,2,3,3,3,0,1,3,2,6,0,1,0,"1",0,0
"1248",24,2,2,5,3,0,6,5,0,4,0,0,0,3,2,4,9,0,3,2,5,9,0,9,0,0,0,0,2,0,0,0,0,0,"0",0,0
"1249",33,3,3,8,6,0,3,2,3,4,1,0,2,2,1,5,1,8,7,0,2,7,2,0,5,4,0,0,3,2,6,0,1,0,"0",0,0
"1250",36,2,4,8,9,0,0,0,6,3,2,0,0,7,0,0,3,6,7,0,2,6,3,2,4,4,0,0,3,2,6,0,1,0,"0",0,0
"1251",24,2,1,5,3,4,3,4,5,2,0,0,0,2,3,4,9,0,7,1,1,8,1,1,6,3,0,0,2,2,0,0,1,0,"0",0,0
"1252",7,1,5,2,5,0,4,5,4,0,0,0,0,6,0,3,9,0,5,0,4,6,3,5,4,0,0,0,7,0,6,0,0,0,"0",0,0
"1253",35,4,3,8,7,1,2,0,0,9,0,0,0,0,5,4,9,0,6,2,2,7,2,0,4,5,0,0,5,2,6,0,1,0,"0",3,1
"1254",39,3,3,9,6,2,2,2,3,5,1,0,0,3,3,2,8,1,6,1,2,8,1,3,5,2,1,1,5,0,6,0,0,0,"0",0,0
"1255",9,3,2,3,5,2,4,3,2,5,2,0,2,3,2,2,5,4,7,2,0,5,4,2,5,2,2,0,4,0,6,0,0,0,"0",0,0
"1256",2,2,4,1,9,0,0,0,9,0,0,5,0,0,0,5,6,3,7,2,0,3,6,2,4,4,1,0,6,2,6,0,1,0,"1",0,0
"1257",37,2,3,8,6,1,3,1,5,3,1,0,1,2,1,5,3,6,4,0,5,7,2,3,3,1,3,1,4,0,0,0,0,0,"0",0,0
"1258",32,3,2,7,5,1,3,3,2,5,2,1,0,3,3,2,7,2,5,1,4,7,2,3,5,2,0,0,1,1,0,0,1,0,"0",0,0
"1259",9,3,3,3,9,0,0,0,4,5,3,1,0,3,2,1,9,0,5,0,4,6,3,0,2,7,0,0,4,0,5,0,0,0,"0",3,1
"1260",11,3,2,3,8,1,1,1,4,4,2,0,0,3,5,1,1,8,8,0,1,7,2,2,5,3,0,0,6,2,0,0,1,0,"0",0,0
"1261",23,2,3,5,6,1,3,3,4,2,2,1,1,6,1,1,7,2,7,1,2,7,2,1,6,2,2,0,3,0,5,0,0,0,"0",0,0
"1262",23,1,1,5,4,1,4,5,4,1,2,1,0,3,4,0,8,1,6,0,3,7,2,4,0,5,0,0,3,0,0,0,0,0,"0",0,0
"1263",23,1,1,5,4,1,4,5,4,1,2,1,0,3,4,0,8,1,6,0,3,7,2,4,0,5,0,0,3,2,0,0,1,0,"0",0,0
"1264",31,2,3,7,3,0,6,6,2,2,0,0,0,0,5,4,9,0,5,0,4,9,0,6,3,0,0,0,1,0,6,0,0,0,"0",0,0
"1265",36,3,2,8,9,0,0,1,3,5,9,0,0,0,0,0,0,9,7,2,0,2,7,0,0,5,0,4,3,0,0,0,0,0,"0",0,0
"1266",33,3,3,8,7,1,2,2,3,4,3,1,1,2,2,3,2,7,7,2,1,5,4,2,4,3,1,1,3,0,6,0,0,0,"0",0,0
"1267",36,4,3,8,9,0,0,0,4,5,2,0,0,6,0,2,2,7,7,2,0,7,2,0,7,2,0,0,3,0,5,0,0,0,"0",0,0
"1268",33,4,2,8,8,1,0,0,1,8,0,0,0,5,2,2,2,7,5,4,0,9,0,1,7,2,1,0,3,2,6,0,1,0,"0",0,0
"1269",10,3,2,3,8,1,1,1,3,6,4,1,0,3,1,1,1,8,7,1,1,4,5,1,3,4,2,1,8,2,6,0,1,0,"1",0,0
"1270",3,2,4,1,5,0,4,3,5,2,2,0,4,3,2,0,3,6,4,2,3,4,5,4,3,0,2,0,6,2,6,0,1,0,"1",0,0
"1271",35,3,3,8,7,1,1,1,4,4,2,1,1,1,4,2,2,7,4,4,2,7,2,3,3,3,0,1,5,2,6,0,1,0,"0",2,1
"1272",7,3,2,2,6,2,1,2,3,5,2,0,0,5,1,1,2,7,7,2,0,5,4,1,0,5,3,0,6,0,5,0,0,0,"0",0,0
"1273",39,4,3,9,9,0,0,0,0,9,0,0,0,2,2,6,7,2,7,2,0,9,0,0,7,2,0,0,5,0,0,0,0,0,"0",4,1
"1274",41,2,3,10,7,1,2,3,5,2,2,0,0,3,0,4,2,7,6,2,1,5,4,3,2,0,4,0,4,2,6,0,1,0,"0",0,0
"1275",1,2,4,1,7,2,0,0,7,2,5,2,0,2,0,0,0,9,6,3,0,2,7,0,0,5,2,2,8,2,0,0,1,0,"0",0,0
"1276",33,3,3,8,9,0,0,0,2,7,3,0,0,2,5,0,0,9,6,3,0,3,6,0,5,4,0,0,3,2,0,0,1,0,"0",0,0
"1277",33,3,3,8,7,1,1,1,4,4,2,1,1,1,4,2,2,7,4,4,2,7,2,3,3,3,0,1,3,0,0,0,0,0,"0",0,0
"1278",28,1,5,6,0,0,9,7,2,0,2,0,2,2,1,4,8,1,0,0,9,9,0,2,7,0,0,0,1,2,0,0,1,0,"0",1,1
"1279",9,3,3,3,6,1,3,2,3,5,1,0,0,3,3,3,8,1,5,1,3,6,3,5,2,2,1,0,4,0,5,0,0,0,"0",0,0
"1280",9,2,3,3,6,2,3,3,4,3,1,1,0,3,2,4,5,4,6,1,3,7,2,3,4,3,1,0,4,2,5,0,1,0,"0",0,0
"1281",33,3,3,8,6,2,2,2,4,4,1,1,1,3,3,2,5,4,6,2,2,8,1,4,4,2,1,1,3,0,0,0,0,0,"0",3,1
"1282",33,2,4,8,6,0,3,3,1,6,0,2,1,0,6,0,3,6,5,2,3,8,1,8,1,1,0,0,3,1,0,0,1,0,"0",0,0
"1283",35,3,4,8,9,0,0,0,6,3,4,0,0,4,0,3,4,6,9,0,0,6,4,3,4,4,0,0,5,0,0,0,0,0,"0",0,0
"1284",36,1,4,8,4,0,5,6,3,1,4,0,1,2,2,2,5,4,4,2,4,4,5,3,3,3,0,0,3,0,0,0,0,0,"0",0,0
"1285",33,2,3,8,5,1,4,4,1,5,0,0,1,2,6,1,8,1,5,1,4,8,1,5,3,2,0,0,3,2,6,0,1,0,"0",0,0
"1286",23,1,1,5,2,2,5,5,4,0,0,0,0,7,0,2,9,0,7,0,2,9,0,4,4,2,0,0,3,0,6,0,0,0,"0",0,0
"1287",38,3,2,9,7,1,2,2,2,6,0,0,0,3,2,4,7,2,6,2,2,9,0,4,4,2,0,0,4,2,0,0,1,0,"0",0,0
"1288",18,1,2,4,1,1,8,8,1,1,3,0,0,4,2,0,6,3,3,0,6,3,6,6,1,3,0,0,2,2,0,0,1,0,"0",0,0
"1289",29,4,3,7,8,1,0,0,3,6,0,0,0,2,5,2,7,2,7,0,2,7,2,2,4,4,0,0,3,0,6,0,0,0,"0",0,0
"1290",33,3,4,8,7,0,2,2,4,4,4,0,0,1,3,2,2,7,5,3,2,5,4,0,7,2,0,0,3,0,0,0,0,0,"0",0,0
"1291",30,2,4,7,5,0,4,4,3,3,0,0,0,3,0,6,9,0,6,0,3,9,0,2,5,3,0,0,2,0,6,0,0,0,"0",0,0
"1292",39,2,5,9,0,0,9,7,0,2,0,0,0,0,6,3,7,2,7,1,2,7,2,7,2,0,0,0,5,0,6,0,0,0,"0",0,0
"1293",32,3,3,7,7,1,2,3,2,5,2,1,1,2,3,3,5,4,5,2,2,7,2,4,4,1,1,1,1,2,0,0,1,0,"0",0,0
"1294",8,3,3,2,7,1,2,2,3,5,3,1,2,2,2,1,3,6,6,2,1,5,4,3,2,3,2,1,7,0,0,0,0,0,"0",0,0
"1295",37,2,3,8,5,1,4,3,3,3,1,1,1,4,2,2,2,7,5,1,4,7,2,3,3,3,0,0,4,0,0,0,0,0,"0",6,1
"1296",38,3,2,9,5,1,3,3,2,5,2,1,0,3,3,2,7,2,5,1,4,7,2,3,5,2,0,0,4,0,0,0,0,0,"0",0,0
"1297",33,3,3,8,6,2,2,2,4,4,1,1,1,3,3,2,5,4,6,2,2,8,1,4,4,2,1,1,3,2,0,0,1,0,"0",0,0
"1298",13,2,3,3,5,2,3,3,3,5,2,0,0,2,2,4,9,0,6,0,3,7,2,3,4,3,0,0,6,0,0,0,0,0,"0",0,0
"1299",39,2,4,9,7,0,2,2,4,3,1,2,3,2,3,1,3,6,5,2,2,7,2,5,3,1,0,2,5,2,5,0,1,0,"0",0,0
"1300",27,2,4,6,5,0,4,4,2,4,0,0,2,2,3,3,9,0,7,0,2,9,0,2,7,0,0,0,1,2,5,0,1,0,"0",0,0
"1301",33,2,3,8,9,0,0,3,4,3,1,0,0,1,4,4,2,7,7,0,2,7,2,1,3,4,3,0,3,2,6,0,1,0,"0",0,0
"1302",8,2,3,2,7,1,2,4,4,2,0,0,0,9,0,0,7,2,6,2,1,5,4,5,3,1,0,0,7,0,0,0,0,0,"1",0,0
"1303",39,3,3,9,7,0,2,1,4,4,3,0,0,3,2,2,4,5,6,0,3,7,2,1,4,4,0,0,5,2,6,0,1,0,"0",0,0
"1304",38,3,4,9,9,0,0,0,4,5,0,0,1,2,3,4,6,3,5,0,4,7,2,2,6,1,1,0,4,2,0,0,1,0,"0",0,0
"1305",27,2,5,6,7,0,2,2,6,1,2,1,2,2,0,3,8,1,8,0,1,7,2,2,7,1,0,0,1,0,6,0,0,0,"0",0,0
"1306",22,3,2,5,6,1,2,2,2,6,2,0,0,0,6,2,4,5,5,1,3,7,2,3,5,2,0,0,2,0,6,0,0,0,"0",0,0
"1307",35,4,3,8,6,2,2,0,4,5,4,0,0,3,3,0,5,4,6,2,2,8,1,0,0,4,5,0,5,0,0,0,0,0,"0",0,0
"1308",12,3,2,3,7,2,0,3,3,4,1,0,0,5,4,1,0,9,9,0,0,5,4,3,4,3,0,0,7,1,6,0,1,0,"0",7,2
"1309",41,4,3,10,8,1,1,1,2,7,1,0,4,1,1,5,1,8,7,1,1,8,1,2,3,2,4,0,4,2,6,0,1,0,"0",0,0
"1310",33,2,4,8,5,0,4,4,5,1,1,0,0,2,3,4,3,6,5,1,4,9,0,1,7,2,0,0,3,0,0,0,0,0,"0",0,0
"1311",32,3,3,7,6,1,2,2,3,4,2,1,1,4,2,2,2,7,5,2,3,5,4,2,4,3,1,1,1,0,6,0,0,0,"0",0,0
"1312",32,2,3,7,5,2,3,2,4,4,0,0,0,2,5,3,9,0,7,0,2,7,2,5,4,1,0,0,1,1,6,0,1,0,"0",0,0
"1313",35,2,4,8,7,1,2,3,4,3,0,0,0,2,2,6,5,4,9,0,0,5,4,2,2,3,3,0,5,2,6,0,1,0,"0",0,0
"1314",9,3,3,3,7,1,1,0,4,5,1,1,0,4,2,3,0,9,6,2,2,8,1,0,6,0,3,0,4,0,6,0,0,0,"0",0,0
"1315",26,1,6,6,2,0,7,7,2,0,0,0,0,5,0,4,6,3,4,0,5,6,3,9,0,0,0,0,1,1,0,0,1,0,"0",0,0
"1316",1,2,5,1,5,1,4,1,8,1,6,2,0,1,1,1,1,8,5,1,3,5,4,1,1,3,3,3,8,0,0,0,0,0,"1",0,0
"1317",8,4,3,2,6,0,3,1,2,6,4,0,0,5,1,1,0,9,6,3,2,5,4,1,4,4,1,0,7,2,0,0,1,0,"0",0,0
"1318",10,3,2,3,8,1,1,1,3,6,4,1,0,3,1,1,1,8,7,1,1,4,5,1,3,4,2,1,8,0,6,0,0,0,"0",0,0
"1319",33,3,3,8,9,0,0,0,4,5,1,1,1,2,5,0,0,9,6,3,0,6,3,5,4,0,0,0,3,2,0,0,1,0,"0",0,0
"1320",12,4,2,3,9,0,0,0,0,9,0,0,0,7,0,2,0,9,9,0,0,9,0,2,0,5,2,0,7,2,6,0,1,0,"1",0,0
"1321",8,4,3,2,8,1,1,0,3,6,4,1,0,3,2,1,1,8,8,0,1,4,5,1,4,4,1,1,7,2,0,0,1,0,"0",0,0
"1322",33,4,3,8,8,1,1,1,2,7,3,1,1,2,4,1,4,5,5,4,1,7,2,4,2,4,0,1,3,0,0,0,0,0,"0",0,0
"1323",38,2,4,9,6,1,3,3,4,3,2,0,0,5,1,2,7,2,5,1,3,6,3,5,2,2,1,0,4,0,0,0,0,0,"0",0,0
"1324",38,2,2,9,8,0,1,4,1,5,2,0,0,2,3,3,9,0,7,0,2,9,0,7,2,0,0,0,4,2,0,0,1,0,"0",0,0
"1325",9,4,2,3,6,0,3,2,0,7,0,0,0,7,0,2,4,5,9,0,0,7,2,0,7,0,2,0,4,2,6,0,1,0,"0",4,1
"1326",11,2,3,3,3,2,4,3,2,5,0,2,0,4,2,3,7,2,5,2,2,5,4,2,4,4,0,0,6,0,0,0,0,0,"0",4,1
"1327",32,2,4,7,5,1,4,2,5,2,2,1,0,1,5,2,3,6,7,1,2,7,2,5,3,1,1,0,1,2,0,0,1,0,"0",0,0
"1328",33,3,3,8,7,0,2,0,4,5,0,0,0,2,7,0,9,0,7,0,2,9,0,3,4,2,2,0,3,2,6,0,1,0,"0",6,2
"1329",3,5,3,1,5,1,4,0,4,5,4,2,0,2,1,1,0,9,5,1,3,5,4,3,2,3,2,1,6,2,6,0,1,0,"1",0,0
"1330",33,2,2,8,5,2,3,3,4,3,0,0,0,5,4,0,7,2,9,0,0,9,0,3,6,0,0,0,3,2,6,0,1,0,"0",0,0
"1331",32,2,3,7,6,1,2,2,3,4,2,0,0,3,3,2,2,7,7,0,2,8,1,2,5,2,0,0,1,0,6,0,0,0,"0",0,0
"1332",30,4,3,7,4,1,4,4,2,4,1,0,1,3,3,3,5,4,5,2,3,8,1,6,1,3,1,0,1,2,5,0,1,0,"0",4,1
"1333",24,2,3,5,6,1,2,1,4,5,0,0,0,3,3,4,9,0,7,0,2,7,2,6,3,1,0,0,2,0,0,0,0,0,"0",0,0
"1334",3,2,5,1,7,0,2,3,6,1,3,1,0,3,1,1,3,6,9,0,0,4,5,5,3,3,0,0,6,0,0,0,0,0,"0",0,0
"1335",33,3,3,8,6,2,1,0,3,6,3,0,5,2,0,0,0,9,6,1,2,6,3,0,7,0,2,0,3,2,0,0,1,0,"0",0,0
"1336",35,3,3,8,7,1,2,2,4,3,4,0,0,2,2,1,2,7,6,2,1,5,4,2,5,2,2,0,5,0,0,0,0,0,"0",3,1
"1337",30,2,4,7,3,0,6,6,2,2,0,0,0,0,5,4,9,0,5,0,4,9,0,6,3,0,0,0,2,0,6,0,0,0,"0",0,0
"1338",31,2,4,7,6,1,3,3,3,3,0,0,0,4,2,4,9,0,6,0,3,7,2,5,4,1,0,0,1,0,6,0,0,0,"0",0,0
"1339",41,3,3,10,7,0,2,2,3,5,0,0,3,0,3,3,3,6,5,2,3,7,2,5,4,0,0,0,4,0,0,0,0,0,"0",0,0
"1340",38,3,3,9,5,1,4,3,2,4,0,0,0,2,4,4,8,1,4,1,5,8,1,5,4,1,1,0,4,0,6,0,0,0,"0",0,0
"1341",31,2,4,7,6,0,3,3,4,3,0,0,0,3,0,6,9,0,8,0,1,9,0,7,1,1,0,0,1,2,0,0,1,0,"1",0,0
"1342",8,3,4,2,7,1,2,1,5,4,2,1,1,1,5,2,2,7,4,3,2,7,2,3,3,3,0,1,7,0,6,0,0,0,"0",0,0
"1343",33,2,3,8,7,2,0,0,5,4,2,0,0,2,5,2,0,9,4,4,2,6,3,2,5,3,0,0,3,0,0,0,0,0,"0",0,0
"1344",41,3,3,10,7,0,2,2,3,5,0,0,3,0,3,3,3,6,5,2,3,7,2,5,4,0,0,0,4,0,0,0,0,0,"0",2,1
"1345",9,3,3,3,6,0,3,1,3,6,1,0,1,4,3,3,9,0,5,0,4,5,4,5,4,1,0,0,4,0,6,0,0,0,"0",0,0
"1346",33,3,3,8,9,0,0,0,3,6,1,0,0,3,4,2,5,4,6,1,2,7,2,2,4,3,1,0,3,0,0,0,0,0,"0",0,0
"1347",33,3,3,8,7,0,2,0,2,7,0,0,2,4,0,3,0,9,7,0,2,9,0,3,6,0,0,0,3,2,5,0,1,0,"0",0,0
"1348",3,2,3,1,6,1,2,0,5,4,2,1,1,2,3,2,0,9,6,1,3,7,2,3,4,2,1,0,6,2,0,0,1,0,"0",0,0
"1349",5,3,3,1,6,0,3,0,3,6,4,0,0,2,4,0,0,9,4,5,0,5,4,0,3,6,0,0,3,0,0,0,0,0,"0",0,0
"1350",31,3,2,7,6,1,3,2,2,6,1,0,2,0,4,4,7,2,6,0,3,9,0,7,2,0,0,0,1,0,0,0,0,0,"0",3,1
"1351",1,3,3,1,7,2,0,0,4,5,3,0,0,4,1,3,8,1,9,0,0,6,3,2,2,4,1,0,8,0,6,0,0,0,"1",0,0
"1352",24,2,2,5,3,0,6,5,0,4,0,0,0,3,2,4,9,0,3,2,5,9,0,9,0,0,0,0,2,2,0,0,1,0,"0",0,0
"1353",10,4,2,3,8,1,1,1,2,7,2,0,0,5,2,1,1,8,9,0,0,5,4,2,4,4,0,0,8,2,6,0,1,0,"0",6,2
"1354",10,3,3,3,9,0,0,0,5,4,5,0,0,1,1,3,0,9,7,2,0,2,7,0,2,5,3,1,8,0,5,0,0,0,"0",0,0
"1355",39,2,3,9,5,1,4,5,1,3,2,1,1,4,1,3,1,8,5,1,4,7,2,2,6,2,0,0,5,2,6,0,1,0,"0",0,0
"1356",39,3,3,9,7,0,2,2,3,5,0,0,3,0,3,3,3,6,5,2,3,7,2,5,4,0,0,0,5,0,5,0,0,0,"0",0,0
"1357",41,3,3,10,8,1,1,1,3,5,1,1,3,2,3,1,2,7,5,4,0,6,3,3,4,4,0,0,4,0,6,0,0,0,"0",2,1
"1358",39,2,4,9,6,2,1,1,5,3,1,0,0,4,3,2,6,3,6,0,3,5,4,2,2,5,0,0,5,0,0,0,0,0,"0",3,1
"1359",8,4,3,2,6,1,3,0,2,7,3,1,0,5,2,1,1,8,8,0,1,6,3,1,3,4,3,1,7,0,5,0,0,0,"0",0,0
"1360",30,2,4,7,6,1,3,0,5,4,0,0,0,0,0,9,5,4,5,1,3,7,2,0,7,0,2,0,2,0,0,0,0,0,"0",0,0
"1361",33,2,4,8,7,0,2,0,6,3,0,0,0,3,4,3,9,0,7,2,0,9,0,6,3,0,0,0,3,0,0,0,0,0,"0",0,0
"1362",33,3,3,8,8,0,1,1,4,4,1,0,0,4,2,2,0,9,7,1,2,6,3,0,5,4,0,0,3,0,6,0,0,0,"0",0,0
"1363",36,3,3,8,7,0,2,0,4,5,0,0,0,2,7,0,9,0,7,0,2,9,0,3,4,2,2,0,3,0,0,0,0,0,"0",0,0
"1364",8,3,2,2,6,1,3,1,4,5,2,2,0,3,1,3,6,3,7,1,2,6,3,3,4,3,0,0,7,2,0,0,1,0,"0",0,0
"1365",33,3,2,8,8,1,0,0,2,7,0,0,0,4,3,3,3,6,6,3,0,9,0,2,5,2,2,0,3,1,0,0,1,0,"1",0,0
"1366",36,2,4,8,7,0,2,2,4,3,1,0,0,3,1,4,2,7,5,3,2,5,4,2,5,3,0,0,3,0,0,0,0,0,"0",1,1
"1367",35,3,3,8,7,1,1,1,4,4,2,1,1,1,4,2,2,7,4,4,2,7,2,3,3,3,0,1,5,2,0,0,1,0,"0",0,0
"1368",16,1,1,4,1,2,7,7,2,0,2,0,0,7,0,1,9,0,5,0,4,4,5,4,4,1,2,0,1,0,6,0,0,0,"0",5,1
"1369",33,3,3,8,9,0,0,0,2,7,3,0,0,2,5,0,0,9,6,3,0,3,6,0,5,4,0,0,3,2,0,0,1,0,"0",0,0
"1370",8,3,2,2,9,0,0,0,3,6,2,0,0,4,2,2,3,6,7,2,0,6,3,2,0,7,0,0,7,2,0,0,1,0,"1",0,0
"1371",32,3,3,7,7,0,2,0,5,4,2,2,0,3,3,2,2,7,7,2,0,2,7,0,5,4,0,0,1,0,0,0,0,0,"0",0,0
"1372",34,3,2,8,7,2,0,0,4,5,0,2,0,2,4,2,2,7,5,4,0,9,0,0,5,4,0,0,6,2,6,0,1,0,"0",0,0
"1373",34,4,2,8,7,1,2,0,0,9,3,0,0,3,5,0,0,9,6,2,1,5,4,0,6,0,3,0,6,0,6,0,0,0,"0",6,1
"1374",23,2,2,5,4,2,4,4,4,2,3,1,0,2,1,4,7,2,6,1,3,8,1,4,3,3,0,0,3,0,6,0,0,0,"0",0,0
"1375",6,3,3,2,6,1,2,2,3,4,3,1,0,4,1,2,3,6,6,2,2,6,3,2,3,4,2,1,8,0,0,0,0,0,"0",6,1
"1376",31,3,2,7,6,1,3,2,2,6,1,0,2,0,4,4,7,2,6,0,3,9,0,7,2,0,0,0,1,0,0,0,0,0,"0",3,1
"1377",8,3,3,2,8,0,1,1,2,6,5,1,0,2,2,1,2,7,6,3,1,4,5,1,1,5,3,0,7,0,6,0,0,0,"0",2,1
"1378",13,2,2,3,7,1,2,3,4,3,5,0,0,3,1,0,7,2,7,1,1,8,1,0,5,4,0,0,6,2,5,0,1,0,"0",3,2
"1379",10,4,3,3,7,1,2,0,3,6,0,0,0,9,0,0,0,9,6,2,1,5,4,0,3,2,2,2,7,0,5,0,0,0,"0",0,0
"1380",38,3,3,9,5,2,3,3,2,4,3,0,0,4,2,2,2,7,5,2,3,6,3,2,4,2,2,2,4,0,6,0,0,0,"0",0,0
"1381",38,3,2,9,7,1,2,2,2,6,0,0,0,3,2,4,7,2,6,2,2,9,0,4,4,2,0,0,4,0,0,0,0,0,"0",2,1
"1382",38,2,2,9,7,1,2,3,4,3,1,0,0,3,6,0,3,6,7,1,1,8,1,0,7,2,0,0,4,2,6,0,1,0,"0",0,0
"1383",11,2,3,3,5,1,4,3,4,2,1,1,2,4,3,1,2,7,5,1,4,7,2,5,3,2,0,0,6,2,5,0,1,0,"0",0,0
"1384",29,2,4,7,6,0,3,3,4,3,1,0,0,4,2,4,9,0,4,3,3,9,0,1,8,0,0,0,3,2,0,0,1,0,"0",0,0
"1385",23,2,2,5,3,3,4,4,3,2,1,0,0,2,3,4,8,1,6,0,3,8,1,6,3,1,0,1,3,2,6,0,1,0,"0",4,1
"1386",30,2,4,7,6,1,3,4,3,3,0,0,1,2,4,3,7,2,5,1,3,8,1,5,2,3,0,0,2,2,0,0,1,0,"0",0,0
"1387",36,3,3,8,7,1,2,1,4,4,1,0,1,3,2,4,5,4,5,2,3,6,3,2,5,2,1,0,3,1,0,0,1,0,"1",0,0
"1388",8,3,2,2,7,2,0,0,6,3,2,0,0,7,0,0,0,9,7,2,0,7,2,0,6,3,0,0,7,0,6,0,0,0,"1",0,0
"1389",24,3,2,5,6,1,2,2,3,5,2,0,0,0,5,3,4,5,5,1,3,7,2,2,5,3,0,0,2,2,0,0,1,0,"0",0,0
"1390",8,3,3,2,8,0,1,1,2,6,5,1,0,2,2,1,2,7,6,3,1,4,5,1,1,5,3,0,7,0,0,0,0,0,"0",0,0
"1391",34,2,3,8,6,1,2,2,3,4,2,0,0,3,3,2,2,7,7,0,2,8,1,2,5,2,0,0,6,2,0,0,1,0,"0",0,0
"1392",10,3,3,3,7,1,2,0,0,9,1,0,0,3,3,3,5,4,7,1,1,8,1,1,6,2,1,0,8,2,5,0,1,0,"0",0,0
"1393",8,3,3,2,8,1,0,0,5,4,5,0,0,2,1,2,0,9,9,0,0,4,5,2,2,5,0,0,7,1,6,0,1,0,"0",0,0
"1394",22,2,4,5,4,1,4,4,5,1,1,1,0,5,2,1,9,0,5,0,4,5,4,6,3,1,0,0,2,2,6,0,1,0,"1",0,0
"1395",39,5,2,9,7,1,2,0,0,9,0,0,0,6,3,0,2,7,6,2,2,6,3,0,4,5,0,0,5,0,5,0,0,0,"0",0,0
"1396",2,3,4,1,5,1,4,1,4,4,2,3,0,4,1,1,2,7,5,1,3,5,4,3,1,4,2,1,6,0,6,0,0,0,"0",0,0
"1397",22,2,2,5,1,2,6,3,5,1,1,0,0,4,1,3,9,0,5,1,3,5,4,3,2,5,0,0,2,2,0,0,1,0,"0",0,0
"1398",33,3,3,8,6,2,2,2,4,4,1,1,1,3,3,2,5,4,6,2,2,8,1,4,4,2,1,1,3,2,0,0,1,0,"0",1,2
"1399",11,2,5,3,5,0,4,4,2,3,4,0,0,2,0,4,0,9,4,2,4,5,4,3,5,1,1,0,6,0,0,0,0,0,"0",0,0
"1400",33,3,3,8,7,1,2,0,3,6,2,0,0,3,3,2,3,6,7,1,2,7,2,0,4,0,5,0,3,0,6,0,0,0,"0",0,0
